title,number,public_data,state,deal_data,text,url 
['投诉东莞市长安镇社区卫生服务中心二楼疫苗接种不给家长确认儿童疫苗种类'],['编号：236535'],['发布日期2020-01-17 09:13:33'],['已回复'],['处理用时：37天21小时58分'],"['本人在长安生活，小孩的疫苗接种基本都是在长安社区卫生服务中心接种的。前段时间，我给小孩接种13价肺炎疫苗，在等待接种的过程中，出于对小孩健康的关心（自从长春生物假疫苗事件爆发后，一直比较谨慎），我想拿起接种护士拿出来的疫苗来确认一下是否我小孩所需要接种的疫苗，谁知道被接种的护士大声说，别妨碍我做事，你要看等会打完慢慢看（该护士长期在接种台6号台专门打收费疫苗的）。    曾经因为某种疫苗缺货，去过大岭山社区卫生服务中心接种疫苗。他们那边会主动告知接种疫苗的种类，会拿出来先跟家属确认好，才进行接种。   且不说我这个是自费七百多一针的疫苗，就算是国家免费的疫苗，我接种的时候，也有权利要求看一下待接种的疫苗跟我小孩需要接种的疫苗是否一样吧？   我并不质疑他们的专业能力，但是只要是人，也会有百密一疏。接种护士每天接种几百支疫苗，有时候可能也会难免忙中出错。我要求接种前，确认一下所接种的疫苗是否是我小孩需要接种的疫苗，这样的要求一点都不过分吧？我觉得，接种疫苗前，你们应该主动给顾客验证，这个才是应该有的服务。   再说回前面那个护士说的，打完再慢慢看。万一错了，疫苗已经打进去了，难道还能抽出来？这样的后果，我相信她是负不起这个责任的。常言道，医者父母心，这个虽然是很难做得到的，但是，最基本的责任心，还是要做到的，对吗？    我希望以后再去长安社区卫生服务中心接种疫苗，接种护士能够主动出示待接种疫苗（不管是收费还是免费的）给家长确认，把有可能出现的错误扼杀在摇篮中。长安社区的接种工作人员，态度我就不想说了，希望你们能学习一下其他地方的，做好公开，公示，不要嫌麻烦。出错一次，带来的后果有可能就是你承受不来的。', '阳光热线栏目组：\n 该投诉已收悉，现回复如下：\n\n\n\n\n\n\t您好！经查，该小孩在我镇社卫中心接种13价肺炎疫苗（第3剂）最近一次时间为2019年7月21日，后在大岭山社卫中心接种了第4剂的13价肺炎，我们根据接种日期找出了当天的接种护士，由于间隔近6个月的时间，接种室其他当班护士对7月21日当天的印象均认为无争论、吵闹情况。\n\n\n\t在沟通的过程中，明确表示投诉的目的是为了下一次到来接种令接种人员在接种前让家长核对接种的疫苗，以免出错。中心工作人员在沟通是清晰告诉黄先生，我们中心预防接种门诊一直以来均严格执行预防接种工作规范，且每周都有业务学习和日常案例讨论，日常每天有巡查及接种质量监督，工作人员均严格执行预防接种查对制度。如有黄先生所描述的情况存在也只是极个别案例，当然也不排除黄先生投诉一事存在沟通不畅顺以至产生此误会。\n\n\n\t在今后的预防接种工作中，我们继续加强沟通技能培训和安全接种等业务学习，着重对日常工作中的案例进一步进行讨论学习，令预防接种门诊的服务质量得以进一步提升。\n\n\n\t黄先生对双方之间的沟通和阐述表示比较满意，至此该投诉得到解决。\n\n\n\t感谢黄先生的意见和建议，我们会不断完善和优化各个服务环节，为市民营造一个舒心、高效的预防接种服务环境。\n\n\n\t\n\n\n\t长安镇信访办\n2020.2.24\n']",http://wz.sun0769.com/political/politics/index?id=442238
['为什么现在机关公开招聘会如此神秘？'],['编号：236537'],['发布日期2020-01-17 09:27:22'],['已回复'],['处理用时：18天23小时7分'],"['上个月参加大岭山组织的公开招聘，笔试成绩不公开，面试成绩不公开，面试人数比例不公开，直接1：4面试，面试结束后直接通知不通过，也不公开笔试面试成绩，也不公开面试录像视频，白白浪费了面试者5个小时，难道现在的事业单位招聘就如此神秘？内定的名额麻烦不要拿出来公开招聘，浪费别人时间，好吗？表示强烈的不满！', '我镇于2019年12月向社会公告招聘一批机关事业单位聘员，整个招考过程都严格按照程序进行，各个环节的有关结果都以短信形式（并附上查询电话）及时告知考生，并不存在暗箱操作情况。\n\n\n\t特此回复。\n\n\n\t\n\n\n\t中共大岭山镇委组织办\n\n\n\t2020年1月20日\n']",http://wz.sun0769.com/political/politics/index?id=442240
['关于二手房原户主户口迁出事宜咨询'],['编号：236538'],['发布日期2020-01-17 09:36:12'],['已回复'],['处理用时：27天5小时32分'],"['各位领导     你们好     2019年5月份我在东莞凤岗镇购买了一套二手商品房，但是到目前为止原来业主户主户口一直不肯迁出。与原来业主合同上约定的时间早已过。那会沟通说要等她那边房产下来后马上迁出，现在她的房产也已经下来了，近期与原来业主沟通，时间一拖再拖。现在居然要求我们有户口迁入了她再迁出，这样她方便点。我想咨询下这种情况有没什么强制性的措施让原业主迁出?因为原来业主太不守信用了。谢谢', '感谢您的来信，已将问题转户政科并跟进，有关问题可致电户政科咨询电话：22480061。\n']",http://wz.sun0769.com/political/politics/index?id=442241
['大岭山连平村上下高田拆迁和湿地公园周边景观问题'],['编号：236536'],['发布日期2020-01-17 09:18:43'],['已回复'],['处理用时：18天23小时18分'],"['请相关部门逐一解答以下两点问题，谢谢：\n1、图1为集兴物流园。\n     大岭山湿地公园正在如火如荼的建设中，然而湿地公园门口的“集兴物流铁皮房”与公园景观格格不入。这是一个区域功能互补的系统工程，在公园门口配置其它旅游资源或者直接将该物流园变更为公园正门明显更合理，否则游客量将大大减少，公园社会效益又没有得到发挥。\n     请问，“集兴物流”是否有搬迁计划？若搬迁，该地块作何用途？\n\n2、图2为大岭山连平村下高田。\n     2019年5月，市自然资源局发布了《大岭山镇连平村下高田商住更新单元划定方案批前公示》（如图2）；10月，市自然资源局又公布了《关于大岭山镇连平村上高田居住更新单元划定方案的批前公示》。然而直至2020年1月，无论上高田还是下高田，竟然在公示结束后都没有落实拆迁。\n     请问连平村上下高田为什么不拆迁？若拆迁，具体在什么时候拆迁？\n', '《阳光热线236536》的函已收悉，根据相关规划审查，意见如下： \n\n\n\t中集兴物流园的总规用地主要为农林用地，暂无控规，搬迁以企业计划为准。 \n\n\n\t\n\t\n\t\t大岭山镇连平村上高田居住更新单元已提交市自然资源局审批，大岭山镇连平村下高田居住更新单元已获市政府批复，根据《东莞市城市更新单一主体挂牌招商操作规范（试行）》文件要求，更新单元拆迁工作需待拆迁补偿方案、改造主体确定后方可进行，现该两个更新单元还未拟定拆迁补偿方案及挂牌招商工作。\n\t\n\n\n\n\n\t \n\n\n\t \n\n\n\t大岭山镇规划管理所 \n\n\n\t 2020年1月19日 \n']",http://wz.sun0769.com/political/politics/index?id=442239
['在一段没开通的路上停车也是违停吗？'],['编号：236540'],['发布日期2020-01-17 09:58:01'],['已回复'],['处理用时：37天23小时34分'],"['道路还在施工，不具备通车条件，这样停车也算违停，怎么解释？？？', '现时部分路段因工程施工，部分车道已围蔽，交通通行能力已受到很大影响。而部分司机因贪图方便，随意在该施工道路上乱停放，更是给原本拥堵道路雪上加霜，为规范路段行车秩序，我大队依法依规对违法车辆进行查处，望市民能遵守交通法规，规范停放车辆。']",http://wz.sun0769.com/political/politics/index?id=442244
['粤S0M67M车牌跟进，急急急！'],['编号：236539'],['发布日期2020-01-17 09:43:47'],['已回复'],['处理用时：1天21小时51分'],"['尊敬的领导：\n      本人1月9日验车通过，1月13号到今天17号还处于报制中（车牌：粤S0M67M），现在本人以及在莞的家人都已放假，等车牌到了才能回家。    \n      故在此恳请领导能给予加急处理，好让我们回家与老父亲老母亲团聚。非常感谢，也抱歉给您们带来不便！', '接此来信，我司于1.19联系客户了解情况并确认已收到邮件，已无异议\n\n\t\n']",http://wz.sun0769.com/political/politics/index?id=442243
['南城区白马社区从天安数码城到莞太路晚晚交通阻塞'],['编号：236506'],['发布日期2020-01-16 16:07:34'],['已受理'],['已超时'],['@市交警支队 @南城交警  的各位领导您们好：\n    本人在天安数码城经营公司，这几个星期，可能快过春节了，各公司、家庭吃饭的多了，导致从天安数码城到莞太路的黄金路路段(此路段是多位员工下班必经之路)，天天晚上车多得要命，比东纵路还要多车，双向六车道经常变成双向单车道，车一多，各种窜的车也跟着多，这两个星期，本公司的车辆，已经有两台给这些去抢位停车吃饭特然窜出的车给刮、撞了。本人也见到两次有车辆差点撞到行人。\n    \n   这情况最小已有三年了， 希望可以好好管管。\n\n'],http://wz.sun0769.com/political/politics/index?id=442193
['新入户人才租房补贴问题'],['编号：236509'],['发布日期2020-01-16 17:16:20'],['已回复'],['处理用时：2天9小时1分'],"['您好，我想咨询一个关于新入户人才租房补贴问题，我是2019年12月办理人才入户的，但是我所在的公司没有帮我缴存住房公积金，那么这种情况下，我是否可以申请新入户人才租房补贴？', ' \n\n\t华yuyu（网友）：\n\n\n\t您好！来信收悉，针对您的咨询，现回复如下：\n\n\n\t根据住房保障政策规定，新入户人员需满足“在本市用人单位工作并签订1年及以上劳动合同，该单位在本市为其缴纳社会养老保险、缴存住房公积金”等申请条件，您的来信内容中提及您的用人单位没有为您缴存住房公积金，不符合住房保障政策规定的关于新入户人员申请条件。\n\n\n\t具体的申请条件、申请流程、所需材料等相关信息可参阅东莞市住房和城乡建设局官网-住房保障-申请指南及表格下载，网址：http://zjj.dg.gov.cn/zjj/bgxz/list.shtml。\n\n\n\t您若仍有疑问，欢迎来电咨询，22630618。\n\n\n\t \n\n\n\t \n\n\n\t         东莞市住房和城乡建设局\n\n\n\t                                          2020年1月19日\n']",http://wz.sun0769.com/political/politics/index?id=442198
['商家拒绝重新开发票'],['编号：236512'],['发布日期2020-01-16 18:39:53'],['已回复'],['处理用时：35天1小时14分'],"['尊敬的财政局领导：       我公司与1月12日在东莞市莞城文王文具商行购买一批奖杯，商家开具发票（发票号码90757658，发票金额6080元）；       回公司报销时，因为我司财务最新要求，发票抬头有误，需商家协助重新开具；但是，商家以发票开具已经超过三天为理由拒绝重开，再次沟通时商家态度恶劣，说是因为我们的错误导致发票有错，如果重开需要我们承担税金，最后还表示本月开票金额已使用完，要下个月才能开，而且也拒绝说明可以重开的时间；       因为接近年底，我们财务需要发票报销，但商家一直拖延，导致不能处理；现特找到相关部门提出咨询和投诉，恳请领导们能体谅我们作为一名普通纳税人对这种无良商家的无奈，也请能协助解决这个问题。        不胜感激。', '阳光热线：\n\n\n\t   现就阳光热线编号236512标题为“商家拒绝重新开发票”的来信答复如下：\n\n\n\t   东莞市税务局高度重视这份信件，2月11日与涉事的东莞市莞城文王文具商行相关负责人取得联系。该负责人表示：目前该商行仍处于休假状态，承诺待复工正常营业后配合税务机关调查，如果情况属实将按规定补开具发票。\n\n\n\t   税务部门将继续跟进来信人的情况，如果来信人仍有其它税费方面问题，可以拨打经办税务部门电话（号码为0769-22472969）咨询。\n\n\n\t   感谢来信人对税务工作的理解和支持。\n\n\n\t   此复。\n\n\n\t\n\n\n\n\t国家税务总局东莞市税务局\n\n\n\t2020年2月14日\n']",http://wz.sun0769.com/political/politics/index?id=442203
['车牌一直报制中10多天了，想快点拿到车牌过年要回家'],['编号：236514'],['发布日期2020-01-16 19:41:15'],['已回复'],['处理用时：2天0小时33分'],"['1月2号网上选号到现1月16号还一直报制中，一直在等牌回家过年，车牌号是粤S555CN', '接此来信，我司于1.19联系客户了解情况并确认已收到邮件，已无异议\n\n\t\n']",http://wz.sun0769.com/political/politics/index?id=442205
['石龙镇永兴街居民住宅中心这个垃圾堆放点，堆满垃圾，污水横流，整天都没有处理'],['编号：236507'],['发布日期2020-01-16 16:41:00'],['已回复'],['处理用时：28天1小时45分'],"['这个垃圾堆放点街坊已多次投诉都没有有效处理，每天经过这里都闻到尽尽恶臭，滋生老鼠蚊虫，严重影响周边居民的生活和身体健康，临近过年，希望有关部门尽快处理，最好是迁离其地方。', '云海abc:\n\n\n\t收到您反映石龙镇永兴街居民住宅中心垃圾堆放点堆满垃圾污水横流，整天都没有处理的问题，现将有关情况回复如下：\n\n\n\t经现场查看，反映的地点是一个垃圾收集点，日常配置1个大型垃圾箱（660L）供市民投放生活垃圾。该垃圾收集点的配置合理，暂时没有迁移计划。至于您反映的堆满垃圾和异味等问题，石龙镇公用事业服务中心已经对该垃圾收集点进行了全面的清洁和冲洗。下来，石龙镇公用事业服务中心将进一步加强该垃圾收集点的环卫保洁工作，加强日常垃圾收集清运，避免垃圾堆积现象发生，并定期冲洗垃圾收集容器和周边地面污渍，保持环境卫生整洁。如发现保洁不到位的问题，欢迎致电石龙分局（86116733）进行反映。\n\n\n\t感谢您对城市管理工作的监督与支持！\n\n\n\t\n\n\n\t\n\n\n\t\n东莞市城市管理和综合执法局\n']",http://wz.sun0769.com/political/politics/index?id=442195
['茶山镇豆芽黑作坊私自开采地下水以及污水随处排挡'],['编号：236511'],['发布日期2020-01-16 17:34:05'],['已回复'],['处理用时：26天10小时11分'],"['举报茶山镇上元村第二村民小组腾岭路1号隔壁门豆芽黑作坊私自排放污水以及开采地下水我是附近的居民与其商量过几次不听甚至辱骂我希望相关部门能够尽快介入', '2020年1月19日，生态环境分局执法人员联同当地村委会环保负责人到达投诉者所反映的地址进行检查，该单位大门紧闭已上锁，现场没有开工生产，通过多方查找并联系到该店经营者，经营者表示已回老家过年未在经营地址。后续将继续跟进。\n']",http://wz.sun0769.com/political/politics/index?id=442201
['明宇重工一段占道'],['编号：236513'],['发布日期2020-01-16 19:24:27'],['已回复'],['处理用时：35天8小时24分'],"['东坑路口公交站，百度地图怡安住宿旁，有一家叫明宇重工的修理及售卖铲车的店，长期当地占路屡教不改，路人只能走上马路，又有大货车公交车靠站，让行人不便。这店有时用工程车占道，有时用明宇的车占道，从2018提出问题多次，现在都2020全面小康了，问题还是一样，长期占道逼迫行人走上马路或踩下又黑又滑机油坑，都不改进的，请问真的没办法了吗，是哪个部门不作为呢，能不能想一下办法，比如栏杆等拦住它占道，只能这次投诉带来新一年有新气象。', '“阳光热线问政平台”转来投诉件（编号：236513）已收悉。现将有关情况回复如下：\n\n\n\t经东坑城管分局执法人员现场调查，投诉反映店铺门前停放多辆铲车，投诉内容基本属实。执法人员对店铺负责人教育改正，发放告知书，责令其不得乱停放车辆并要求做好店铺门前保洁，文明经营，减少对周边群众产生影响。下来，东坑城管分局将加大该路段的巡查管理力度。\n']",http://wz.sun0769.com/political/politics/index?id=442204
['石碣镇滨江西路中熙君墅湾至大王洲桥路段存在2个排水盖塌陷，长期未修复，存在较大出行安全隐患'],['编号：236517'],['发布日期2020-01-16 21:39:58'],['已回复'],['处理用时：60天3小时8分'],"['石碣镇滨江西路“中熙君墅湾正门右转车道和达鑫江滨新城西南门口右转车道”长期存在2个排水泥盖塌陷，沙王路驶出桥东路口面不平，存在较大出行安全隐患，排水泥盖位置如图，路口面不平如图，请排水相关职能部门修缮，春节保障市民出行安全。', '针对市民反映的问题，我中心已安排相关工作人员对投诉地点的井盖进行修复，并加强投诉地点的巡查力度。\r\n\r\n石碣镇公用事业服务中心                                        2020年03月16日\r\n']",http://wz.sun0769.com/political/politics/index?id=442214
['东莞市青年国际旅行社有限公司春节不按国家规定放假 投诉无门'],['编号：236515'],['发布日期2020-01-16 19:55:19'],['已回复'],['处理用时：27天6小时51分'],"['东莞市青年国际旅行社有限公司春节多年不按国家法定节假日假期放假 ，不按国家规定给员工加班费 ，外地外省员工多年春节不能回家过年团聚。请假过年公司不批，让员工辞职 变相压迫员工。一直投诉无门 签订劳动合同做样子 从不按规定发放国家规定加班费。希望有关部门管管 希望大家曝光。', '经我局工作人员实地核查，公司未有员工申请春节休假而公司不批假的情况；二是根据公司休假安排，春节3天法定假期正常放假；三是如因工作情况而需加班的人员，将按法规支付3倍加班费。我局工作人员查看该公司提交的资料，未发现公司春节休假安排存在违反劳动法律法规的情况。\n\n 我局工作人员多次电话联系来信人，均无人接听。如来信人有任何疑问，可携带相关资料到当地人社部门处理。']",http://wz.sun0769.com/political/politics/index?id=442206
['公积金异地提取'],['编号：236516'],['发布日期2020-01-16 20:28:17'],['已回复'],['处理用时：18天7小时13分'],"['你好，我想咨询一下公积金提取问题。\n我是四川人，2015年来东莞工作，2017年2月离开东莞，回重庆工作，此后至今一直在重庆工作。\n2017年2月份，我离开东莞回到重庆的时候，提取过部分公积金。\n目前我已经在重庆购买了一套二手房，想提取剩余公积金。\n请问可以提取剩余公积金吗？不去东莞，在重庆或者网络上可以办理公积金提取业务吗？\n如果可以提取，需要准备哪些资料呢？\n如果去东莞提取，一天时间可以处理完这些问题吗？\n请回复一下，谢谢。', '您好，根据《关于正式启用全国住房公积金异地转移接续平台的通知》（建金服函〔2017〕23号）要求，只要新单位所在地的住房公积金中心已上线该转移平台，职工就可凭身份证到新缴存地的归集银行申请办理异地公积金余额转入。\n\n如您在新工作地没有缴存公积金，可以根据本人实际情况参照偿还购房贷款本息提取（未加入商贷信息互通）或购买自住住房提取（外市住房），如有疑问，可联系12345热线。']",http://wz.sun0769.com/political/politics/index?id=442212
['随迁子女中考相关的问题'],['编号：236519'],['发布日期2020-01-16 22:16:19'],['已回复'],['处理用时：3天0小时17分'],"['想咨询一下:随迁子女在中考报名完成后，是否可以再更改户籍信息，如果可以的话，最迟什么时间要提交相关的资料，盼回复，谢谢！', '阳光热线栏目组：\n\n\n\t转来咨询收悉，现回复如下：\n\n\n\t随迁子女中考报名后，如果能在当年5月31日前迁入户籍的，可凭相关证明到市招生办申请更改户籍信息。\n\n\n\t东莞市教育局\n\n\n\t2020年1月20日\n']",http://wz.sun0769.com/political/politics/index?id=442216
['我想问一下为什么横沥考场看一下场地练一下车要收200元？'],['编号：236518'],['发布日期2020-01-16 21:47:51'],['已回复'],['处理用时：22天7小时53分'],"['我想问一下为什么横沥考场看一下场地练一下车要收200元，以前是收250元，但是我们学员交钱给教练然后教练在那里搜二维码付款给考场，教练给我看了一下只有一张手写的收据而不是正规的发票，为什么不打真发票？难道收的钱不合法合规？', '考试场地的运营管理不属于交警部门职能管辖，建议市民将情况放映至交通实业公司。']",http://wz.sun0769.com/political/politics/index?id=442215
['无证经营走私烟草，假烟，严查严惩！！！'],['编号：236520'],['发布日期2020-01-16 22:22:19'],['已回复'],['处理用时：24天1小时16分'],"['塘厦南二横路与莲湖东路交叉口东北50米迷你商店走私烟，无证经营，假烟，严查，查仓库！！', '杨迁：\n\n\n\t您好!感谢您的来信，现对您反映的情况回复如下：\n\n\n\t接到您的来信后，我局第五分局组织稽查人员到您所投诉的店铺进行检查。\n\n\n\t经查该店铺持有东莞市烟草专卖局核发的有效烟草专卖零售许可证，现场检查该店铺摆卖的卷烟品牌中没有存在走私烟，其他卷烟品牌全部都是与真品卷烟相较一致，且都有烟草公司的送货凭证。\n\n\n\t如果您还有疑问，可致电以下电话：\n\n\n\t东莞市烟草专卖局卷烟打假举报热线：12313或22215833。\n\n\n\t东莞市烟草专卖局（公司）投诉咨询电话：8006302060。\n\n\n\t\n\n\n\t\n\n\n\t东莞市烟草专卖局\n']",http://wz.sun0769.com/political/politics/index?id=442218
['东莞市中心广场停车收费问题'],['编号：236521'],['发布日期2020-01-16 22:25:21'],['已回复'],['处理用时：20天0小时32分'],"['本人在东莞南城上班，小车有机会基本会停在东莞市中心广场停车场，见证了该地方停车从免费到收费，再到越来越贵。一个打工仔当然哪里便宜停哪里。刚开始因为停车免费，所以很多乱停乱放，后来有关部门为了整治乱停乱放，对该地方进行了改建整顿，具体哪些部门不知道，然后就开始收费了，收费也不贵，停12小时收6元，本人觉得有改建费，保安费，收费也挺合理的，再到今天2020年1月16日，收费标准又改了，价格直逼附近写字楼，所以就觉得吃相有点难看了，一个公共服务地方也要开始盈利了吗？不知道自己说的对不对，就是不吐不快。', 'z157674060951gi:\n\n\n\t收到您反映中心广场停车收费的问题，现将有关情况回复如下：\n\n\n\t您反映的公共停车场经营权（5年）已于2018年进行公开拍卖，拍卖所得已上缴市财政，经营单位对该停车场进行收费管理，市政园林管理中心对停车场管理工作实施监督考核。\n\n\n\t随着车辆保有量的增加，我市停车位日益紧缺，市发改局于2019年12月印发《关于调整我市机动车停放服务收费有关问题的通知》（东发改[2019]468号），调整我市机动车停放服务收费标准，利用价格杠杆引导机动车合理停放及使用，提高停车资源配置效率、扩大市场供给，缓解我市交通拥堵和“停车难”问题。您反映的公共停车场属于社会公共（公益）性配套停车设施，根据文件指导价格，从2020年1月16日零点开始对机动车停放服务收费标准进行调整。\n\n\n\t感谢您对城市管理工作的监督与支持！\n\n\n\t\n\n\n\t\n\n\n\t   东莞市城市管理和综合执法局\n']",http://wz.sun0769.com/political/politics/index?id=442219
['南城区高盛科技园人行天桥垃圾成堆'],['编号：236504'],['发布日期2020-01-16 15:51:48'],['已回复'],['处理用时：34天17小时6分'],"['南城区高盛科技园人行天桥垃圾成堆，麻烦及时清理！\n另外，请问这个人行天桥没有安排环卫工人日常清扫的吗？', '《阳光热线》栏目：\n\n\n\t关于群众反映标题为：《南城区高盛科技园人行天桥垃圾成堆》的来信已收悉。现将有关情况回复如下：\n\n\n\t经我中心工作人员现场所查看，立即组织工作人员清理垃圾，现已清理完毕，同时安排环卫工作人员加强保洁，发现问题及时整改，感谢市民的投诉和建议。\n\n\n\t此复 \n\n\n\t\n\n\n\t 南城公用事业服务中心\n\n\n\t2020年2月19日\n']",http://wz.sun0769.com/political/politics/index?id=442191
['抵押一个半月迟迟不放款？'],['编号：236562'],['发布日期2020-01-17 12:06:41'],['已回复'],['处理用时：24天1小时42分'],"['房屋12/12办理抵押，现在一个多月过去了，每次去清溪支行询问放款日期都说等额度，刚开始都一个月就说\n没额度？这边买的房子等着用钱办理过户手续，合同面临违约责任，什么时候可以放款，马上面临过年了，中行都不让百姓过个安心年吗？作为金融行业老大地位，请把办事效率也提高到老大地位！！在整个行业成了出了名的慢，难道就没人管一下吗？请尽快放款。', '尊敬的客户：\n\n\t\u3000\u3000感谢您对我行业务的支持与意见！\n\n\n\t\u3000\u3000我行已安排客户经理联系您，并全程跟进您的业务诉求。如您还有其他业务咨询，请拨打我行客服电话，或到我行网点进行现场咨询。感谢您的支持与理解！\n']",http://wz.sun0769.com/political/politics/index?id=442272
['给小孩上户口怎么这么难 ！！！！！'],['编号：236488'],['发布日期2020-01-16 14:02:41'],['已回复'],['处理用时：6天18小时24分'],"['本人户口在东莞厚街， 小孩2019年4月出生， 在11月份预约厚街公安局办理上户口， 告知小孩出生医院在外省，需要发函给当地医院，预计2个月内会通知本人再次办理，  现在都2020年1月16号了， 至今没有收到厚街公安局任何通知或回复  ！！！\n\n外省出生一样都有出生证明，为啥要拖这么久不能办理 ？ \n或者是厚街公安局办事员更本就没有发函或者没有跟进这个事情？\u3000\n\n请给一个明确答复，要等到多久能办理？\u3000\n\n', '感谢您的来信，已将问题转交我局户政科。我局户政科的工作人员已经与您取得联系，并了解您的具体情况。经核查，因外省的卫健部门仍未回复，导致未能及时为您小孩办理出生登记入户，已通知厚街分局于1月22日为您受理，此次办理户政业务给您带来的不便敬请谅解。\n']",http://wz.sun0769.com/political/politics/index?id=442174
['塘厦MSUTREE渼树欺骗消费者'],['编号：236523'],['发布日期2020-01-16 23:21:42'],['已回复'],['处理用时：18天7小时29分'],"['我查看品果公众号发现其营业时间到2020年1月21日。于是我在2020年1月16日晚到东莞市塘厦镇爱民街10－55号富康豪庭2期109号MSUTREE渼树进行理发。店内收费处放着一则告示大概意思是会员卡不能使用，只能用现金消费。早前我因该店有充值送代金券活动，想着用代金券代替现金消费。店员仍然告知我不能用代金券（代金券上并没有写明某天不可以使用，也没有写有效期是什么时候的。）最后我迫于无奈还是要给现金消费88元洗剪吹项目。请问1.这是强迫现金消费吗？是欺骗消费吗？2.当初我看这店铺是连锁店，所以对其信任充钱消费，现在充了钱不能用，送的代金券也不能用。当时我对店内照了相，发现均未见有悬挂许可证经营，是否是黑店，我能否退回充值卡里的钱，减少我的损失？', '关于对阳光热线236523号的回复\n\n\n\t\n\n\n\t阳光热线栏目组：\n\n\n\t贵单位转来受理号为236523的信件收悉，现回复如下：\n\n\n\t执法人员分别于2020年2月3日上午和上对上述场所进行检查，均发现该场所已关门，未营业。\n\n\n\t2020年2月4日下午电话联系回复举报人，无异议。\n\n\n\t此复\n\n\n\t 东莞市市场监督管理局\n\n\n\t 2020年02月04日\n']",http://wz.sun0769.com/political/politics/index?id=442221
['停水'],['编号：236487'],['发布日期2020-01-16 13:43:36'],['已回复'],['处理用时：25天21小时0分'],"['你好，我是住在东莞长安莲峰路竹山街的，这里停水都一个多星期了都还没来水，严重的影响了我们日常生活，也没看到任何停水通知。', '阳光热线栏目组：\n 该投诉已收悉，现回复如下：\n\n\n\n\n\n\t您好！经查，\n\n\n\t1、镇自来水公司在内容提到时间段没有在信访人居住区域进行停水。\n\n\n\t2、镇自来水公司已致电信访人了解情况，该用户住所的区域属于咸西社区供水站管理，建议用户可以向其房东及咸西社区供水站反映相关情况。\n\n\n\t3、镇自来水公司在信访人居住区域附近的管网水压为0.23MPa，高于国家规定的0.14MPa。\n\n\n\t\n\n\n\t长安镇信访办\n2020.2.11\n']",http://wz.sun0769.com/political/politics/index?id=442172
['强烈投诉东莞公交709刷卡机故意搞坏不维修'],['编号：236489'],['发布日期2020-01-16 14:03:23'],['已回复'],['处理用时：6天22小时25分'],"['强烈投诉东莞公交709刷卡机故意搞坏不维修，按照政府部署，所有公交都要有刷卡设备，特别是东莞通扫码收费设备，所有公交都要装备。但是东莞公交709（原来的818）多次发现该东莞通扫码收费设备故意弄坏，而且无维修。导致很多市民无法享受到刷卡权利，已经不是一次两次了，希望交通部门督促整改。', '来信者： \n\n\n\t您好！感谢您对东莞通的关注与支持。阳光热线编号236489来信收悉，现答复如下：\n\n\n\t1.感谢您的反馈，我司将加强与营运公汽的沟通，加强设备的巡检力度。由于未能联系到您，无法了解具体情况，建议您可记录故障机具的车牌号并拨打我司客服热线进行反馈。给您带来不便，深感抱歉。\n\n\n\t2.如您在使用“东莞通”卡的过程中发现其他情况，也可直接拨打我司服务热线0769-39021616进行问题反馈，服务热线的工作时间为6:00-23:00，我司将在5个工作日内进行回复。另，也可通过微信公众平台、东莞通APP进行问题反馈。微信公众平台“投诉建议”渠道：关注我司微信公众号，点击“客服服务--投诉建议--输入需反馈问题对应的数字”即可自助下单；东莞通APP“投诉建议”渠道：下载东莞通APP，击“客服--投诉建议--选择想要投诉的内容”即可自助下单。\n\n\n\t3.其它详情请登录东莞通官网（http://www.dongguantong.com.cn）或拨打0769-39021616服务热线了解情况。\n\n\n\t特此答复。\n\n\n\t东莞市东莞通股份有限公司\n\n\n\t2020年1月23日\n']",http://wz.sun0769.com/political/politics/index?id=442175
['虎门267路中午12：30发车的公交司机车上播放露骨广播，乘客建议关掉，司机置之不理'],['编号：236493'],['发布日期2020-01-16 14:38:51'],['已回复'],['处理用时：25天2小时17分'],"['今天中午带着儿子从第八人民医院地铁到虎门北站做公交回家，公交车很新，还是电动的，坐上很舒适，心里感叹现在交通真的改善的越来越好了。中午12：30，267路公交车（车牌粤S27777D）准时发车，心里还挺高兴，想着司机真准时，国民素质越来越高了！路上司机开始播放不知道那个电台的广播，还有到站的广播一起想起，虽然有点吵，但想着没事听听广播也不错，也就没说什么。路上三三两两的上人，也有穿校服的学生，广播好像播放的是什么江湖帮派那种的，更严重的是后面竟然是一些小孩和学生不应该听的露骨内容，再说就算没有小孩和学生在公共场合播放这些内容也不合适，相信是不符合公共交通规则的吧！\n\n我在车上是如坐针毡，于是去到司机台跟司机说觉得车上有孩子，播放这样的内容不合适，想着他听了关了就算了，但是司机就仅仅把声音象征性的关小一点点，过了一会又开的很大，对乘客的建议置若罔闻。面对这样的司机素质我真的很无语，今天写出来，希望有关部门可以彻查此事，给予公交车一个“干净”的环境，让所有人以后坐公交车不用再如坐针毡！！', '经企业协查，通过调阅车载视频，当班车长当时存在使用电台收听武侠小说且播放音量较大的情况，造成乘客困扰。目前东莞巴士有限公司已对当班司机进行批评教育，要求其提高服务意识，避免类似情况再次发生。']",http://wz.sun0769.com/political/politics/index?id=442179
